,Price,District,State,Bedrooms,Tenure,Furnished Type,Size,Facilities,Bathrooms,Car Slots,House Type,Price per sqft,Price per Bedroom,Room Density,District_code,State_code,Tenure_code,Furnished Type_code,House Type_code
11759,949168,cheras,kuala lumpur,5.0,leasehold,unfurnished,3000.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Parking']",3.0,2.0,2.5-sty terrace/link house,316.39,189833.6,0.0016666666666666668,67,3,1,2,3
11760,2180000,bangsar,kuala lumpur,4.0,freehold,partly furnished,2400.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Garden', 'Parking', 'Jogging Track', 'Playground']",3.0,2.0,2.5-sty terrace/link house,908.33,545000.0,0.0016666666666666668,27,3,0,1,3
11761,788000,cheras,selangor,5.0,freehold,fully furnished,2500.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Parking', 'Jogging Track']",4.0,2.0,2.5-sty terrace/link house,315.2,157600.0,0.002,67,13,0,0,3
11762,998000,puchong,selangor,5.0,freehold,unfurnished,2800.0,"['Kitchen Cabinet', 'Air Conditioner', 'Parking', 'Jogging Track', 'Playground', '24-Hour Security']",4.0,3.0,2.5-sty terrace/link house,356.43,199600.0,0.0017857142857142857,197,13,0,2,3
11763,498000,ipoh,perak,4.0,freehold,unfurnished,2100.0,"['Balcony', 'Garage', 'Garden']",4.0,2.0,2.5-sty terrace/link house,237.14,124500.0,0.0019047619047619048,91,8,0,2,3
11764,750000,shah alam,selangor,5.0,leasehold,unfurnished,2200.0,[],3.0,2.0,2.5-sty terrace/link house,340.91,150000.0,0.0022727272727272726,237,13,1,2,3
11765,810000,shah alam,selangor,5.0,leasehold,unfurnished,2400.0,"['Air Conditioner', 'Balcony', 'Kitchen Cabinet']",4.0,2.0,2.5-sty terrace/link house,337.5,162000.0,0.0020833333333333333,237,13,1,2,3
11766,670000,shah alam,selangor,4.0,freehold,unfurnished,2322.0,[],3.0,2.0,2.5-sty terrace/link house,288.54,167500.0,0.0017226528854435831,237,13,0,2,3
11767,3200000,mont kiara,kuala lumpur,6.0,freehold,fully furnished,3785.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Bath Tub', 'Garage', 'Garden', 'Bbq', 'Parking', 'Playground', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Wading Pool']",6.0,2.0,2.5-sty terrace/link house,845.44,533333.3333333334,0.001585204755614267,166,3,0,0,3
11768,780000,cheras,selangor,6.0,freehold,unfurnished,3000.0,[],4.0,2.0,2.5-sty terrace/link house,260.0,130000.0,0.002,67,13,0,2,3
11769,2000000,taman tun dr ismail,kuala lumpur,6.0,freehold,unfurnished,3800.0,[],4.0,3.0,2.5-sty terrace/link house,526.32,333333.3333333333,0.0015789473684210526,267,3,0,2,3
11771,600000,johor bahru,johor,4.0,leasehold,unfurnished,1800.0,['24-Hour Security'],4.0,2.0,2.5-sty terrace/link house,333.33,150000.0,0.0022222222222222222,103,0,1,2,3
11772,850000,puchong,selangor,5.0,leasehold,unfurnished,2400.0,"['Air Conditioner', 'Kitchen Cabinet', 'Parking', 'Jogging Track', 'Playground']",4.0,2.0,2.5-sty terrace/link house,354.17,170000.0,0.0020833333333333333,197,13,1,2,3
11773,1550000,iskandar puteri (nusajaya),johor,4.0,freehold,partly furnished,2918.0,[],4.0,2.0,2.5-sty terrace/link house,531.19,387500.0,0.0013708019191226869,92,0,0,1,3
11774,1580000,sungai buloh,selangor,5.0,freehold,unfurnished,3600.0,[],5.0,2.0,2.5-sty terrace/link house,438.89,316000.0,0.001388888888888889,252,13,0,2,3
11775,1780000,bandar utama,selangor,4.0,freehold,unfurnished,3000.0,[],4.0,3.0,2.5-sty terrace/link house,593.33,445000.0,0.0013333333333333333,24,13,0,2,3
11776,525000,segambut,kuala lumpur,3.0,freehold,partly furnished,1050.0,"['Balcony', 'Parking']",2.0,3.0,2.5-sty terrace/link house,500.0,175000.0,0.002857142857142857,215,3,0,1,3
11777,2000000,tropicana,selangor,5.0,freehold,partly furnished,2600.0,[],4.0,3.0,2.5-sty terrace/link house,769.23,400000.0,0.0019230769230769232,289,13,0,1,3
11778,838000,seri kembangan,selangor,5.0,freehold,unfurnished,2500.0,"['Balcony', 'Parking']",4.0,2.0,2.5-sty terrace/link house,335.2,167600.0,0.002,232,13,0,2,3
11779,1450000,seputeh,kuala lumpur,5.0,freehold,partly furnished,2000.0,[],4.0,2.0,2.5-sty terrace/link house,725.0,290000.0,0.0025,225,3,0,1,3
11780,2200000,bangsar,kuala lumpur,5.0,freehold,unfurnished,2400.0,"['Kitchen Cabinet', 'Air Conditioner']",5.0,2.0,2.5-sty terrace/link house,916.67,440000.0,0.0020833333333333333,27,3,0,2,3
11781,739000,ampang,selangor,4.0,leasehold,unfurnished,1831.0,"['Kitchen Cabinet', 'Air Conditioner', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Business Centre', 'Retail Stores', '24-Hour Security']",3.0,2.0,2.5-sty terrace/link house,403.6,184750.0,0.002184598580010923,3,13,1,2,3
11782,1468800,bandar utama,selangor,5.0,freehold,unfurnished,3000.0,[],4.0,2.0,2.5-sty terrace/link house,489.6,293760.0,0.0016666666666666668,24,13,0,2,3
11783,1630000,bandar utama,selangor,4.0,freehold,unfurnished,2300.0,[],3.0,2.0,2.5-sty terrace/link house,708.7,407500.0,0.0017391304347826088,24,13,0,2,3
11784,770000,puchong,selangor,4.0,leasehold,fully furnished,1800.0,[],3.0,2.0,2.5-sty terrace/link house,427.78,192500.0,0.0022222222222222222,197,13,1,0,3
11785,850000,puchong,selangor,6.0,leasehold,fully furnished,3300.0,[],4.0,2.0,2.5-sty terrace/link house,257.58,141666.66666666666,0.0018181818181818182,197,13,1,0,3
11786,1370000,shah alam,selangor,5.0,freehold,unfurnished,3000.0,"['Kitchen Cabinet', 'Air Conditioner']",4.0,2.0,2.5-sty terrace/link house,456.67,274000.0,0.0016666666666666668,237,13,0,2,3
11787,840000,puchong,selangor,5.0,leasehold,unfurnished,2846.0,"['Balcony', 'Garden', 'Parking', 'Gym', 'Swimming Pool', '24-Hour Security', 'Clubhouse']",4.0,2.0,2.5-sty terrace/link house,295.15,168000.0,0.0017568517217146872,197,13,1,2,3
11788,2060000,seri kembangan,selangor,6.0,leasehold,unfurnished,3087.0,['24-Hour Security'],5.0,2.0,2.5-sty terrace/link house,667.31,343333.3333333333,0.001943634596695821,232,13,1,2,3
11789,1250000,seri kembangan,selangor,6.0,leasehold,unfurnished,2574.0,['24-Hour Security'],5.0,2.0,2.5-sty terrace/link house,485.63,208333.33333333334,0.002331002331002331,232,13,1,2,3
11790,1100000,damansara damai,selangor,6.0,leasehold,unfurnished,3300.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony']",5.0,3.0,2.5-sty terrace/link house,333.33,183333.33333333334,0.0018181818181818182,70,13,1,2,3
11791,2000000,tropicana,selangor,5.0,leasehold,unfurnished,2100.0,[],4.0,2.0,2.5-sty terrace/link house,952.38,400000.0,0.002380952380952381,289,13,1,2,3
11792,850000,klang,selangor,4.0,freehold,unfurnished,2846.0,"['Air Conditioner', 'Kitchen Cabinet', 'Garden', 'Jogging Track', 'Playground', '24-Hour Security', 'Badminton Court', 'Basketball Court']",4.0,3.0,2.5-sty terrace/link house,298.66,212500.0,0.0014054813773717498,123,13,0,2,3
11793,950000,cheras,selangor,5.0,freehold,partly furnished,3000.0,"['Kitchen Cabinet', 'Air Conditioner', '24-Hour Security']",4.0,2.0,2.5-sty terrace/link house,316.67,190000.0,0.0016666666666666668,67,13,0,1,3
11794,840000,ampang,selangor,5.0,leasehold,unfurnished,2000.0,[],4.0,2.0,2.5-sty terrace/link house,420.0,168000.0,0.0025,3,13,1,2,3
11795,1500000,puchong,selangor,6.0,freehold,unfurnished,2800.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony']",4.0,2.0,2.5-sty terrace/link house,535.71,250000.0,0.002142857142857143,197,13,0,2,3
11796,2450000,bandar utama,selangor,5.0,freehold,unfurnished,3500.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', '24-Hour Security', 'Playground', 'Parking']",4.0,4.0,2.5-sty terrace/link house,700.0,490000.0,0.0014285714285714286,24,13,0,2,3
11797,1880000,bandar utama,selangor,5.0,freehold,unfurnished,3000.0,[],4.0,2.0,2.5-sty terrace/link house,626.67,376000.0,0.0016666666666666668,24,13,0,2,3
11798,1550000,bandar utama,selangor,5.0,freehold,unfurnished,2700.0,[],4.0,4.0,2.5-sty terrace/link house,574.07,310000.0,0.001851851851851852,24,13,0,2,3
11800,1180000,ampang,selangor,5.0,freehold,partly furnished,3100.0,"['Kitchen Cabinet', 'Air Conditioner', 'Garden', 'Parking', 'Retail Stores', '24-Hour Security', 'Nursery', 'Cafe']",5.0,2.0,2.5-sty terrace/link house,380.65,236000.0,0.0016129032258064516,3,13,0,1,3
11801,1290000,selayang,selangor,5.0,leasehold,unfurnished,2900.0,"['Balcony', 'Playground', 'Swimming Pool', '24-Hour Security', 'Clubhouse']",5.0,2.0,2.5-sty terrace/link house,444.83,258000.0,0.0017241379310344827,218,13,1,2,3
11802,920000,puchong,selangor,5.0,freehold,unfurnished,3250.0,"['Balcony', 'Garden', 'Parking', 'Playground', '24-Hour Security', 'Basketball Court']",4.0,2.0,2.5-sty terrace/link house,283.08,184000.0,0.0015384615384615385,197,13,0,2,3
11803,1450000,puchong,selangor,5.0,freehold,unfurnished,2800.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', '24-Hour Security']",4.0,2.0,2.5-sty terrace/link house,517.86,290000.0,0.0017857142857142857,197,13,0,2,3
11804,1480000,bandar utama,selangor,5.0,freehold,unfurnished,2900.0,[],4.0,2.0,2.5-sty terrace/link house,510.34,296000.0,0.0017241379310344827,24,13,0,2,3
11805,1780000,bandar utama,selangor,5.0,freehold,unfurnished,3000.0,"['Kitchen Cabinet', 'Air Conditioner', 'Garden', 'Parking', 'Jogging Track', 'Playground', '24-Hour Security']",4.0,3.0,2.5-sty terrace/link house,593.33,356000.0,0.0016666666666666668,24,13,0,2,3
11806,2450000,bandar utama,selangor,5.0,freehold,unfurnished,3500.0,[],4.0,2.0,2.5-sty terrace/link house,700.0,490000.0,0.0014285714285714286,24,13,0,2,3
11807,1480000,bandar utama,selangor,5.0,freehold,unfurnished,3000.0,[],4.0,2.0,2.5-sty terrace/link house,493.33,296000.0,0.0016666666666666668,24,13,0,2,3
11808,550000,wangsa maju,kuala lumpur,3.0,freehold,unfurnished,1000.0,['Playground'],3.0,2.0,2.5-sty terrace/link house,550.0,183333.33333333334,0.003,296,3,0,2,3
11809,1598000,puchong,selangor,6.0,leasehold,partly furnished,3300.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Garden']",6.0,4.0,2.5-sty terrace/link house,484.24,266333.3333333333,0.0018181818181818182,197,13,1,1,3
11810,2350000,sungai buloh,selangor,5.0,freehold,unfurnished,4500.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Bbq', 'Parking', 'Jogging Track', 'Playground']",5.0,4.0,2.5-sty terrace/link house,522.22,470000.0,0.0011111111111111111,252,13,0,2,3
11811,860000,ampang,selangor,6.0,leasehold,unfurnished,2600.0,"['Air Conditioner', 'Balcony', 'Kitchen Cabinet', 'Garage', 'Garden', 'Parking', 'Jogging Track', 'Playground']",4.0,2.0,2.5-sty terrace/link house,330.77,143333.33333333334,0.002307692307692308,3,13,1,2,3
11812,1000000,seri kembangan,selangor,4.0,leasehold,partly furnished,3000.0,"['Kitchen Cabinet', 'Garage', 'Balcony', 'Air Conditioner', 'Bath Tub', 'Parking', 'Jogging Track', 'Playground', '24-Hour Security']",4.0,2.0,2.5-sty terrace/link house,333.33,250000.0,0.0013333333333333333,232,13,1,1,3
11813,898000,seri kembangan,selangor,5.0,freehold,unfurnished,2250.0,['Parking'],4.0,3.0,2.5-sty terrace/link house,399.11,179600.0,0.0022222222222222222,232,13,0,2,3
11814,950000,klang,selangor,5.0,freehold,unfurnished,3128.0,[],4.0,2.0,2.5-sty terrace/link house,304.0,190000.0,0.00159846547314578,123,13,0,2,3
11815,535000,ayer keroh,melaka,6.0,leasehold,unfurnished,3100.0,"['Parking', 'Jogging Track', 'Playground', '24-Hour Security', 'Basketball Court']",6.0,2.0,2.5-sty terrace/link house,172.58,89166.66666666667,0.001935483870967742,7,4,1,2,3
11816,1998000,klang,selangor,6.0,freehold,unfurnished,3446.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Bath Tub', 'Garden', 'Bbq', 'Parking', 'Playground', '24-Hour Security']",6.0,6.0,2.5-sty terrace/link house,579.8,333000.0,0.0017411491584445734,123,13,0,2,3
11817,510000,seri kembangan,selangor,5.0,leasehold,unfurnished,3000.0,['Balcony'],3.0,4.0,2.5-sty terrace/link house,170.0,102000.0,0.0016666666666666668,232,13,1,2,3
11818,1250000,bayan lepas,penang,5.0,freehold,unfurnished,2000.0,[],3.0,2.0,2.5-sty terrace/link house,625.0,250000.0,0.0025,39,7,0,2,3
11819,1100000,kepong,kuala lumpur,5.0,freehold,unfurnished,3000.0,[],4.0,5.0,2.5-sty terrace/link house,366.67,220000.0,0.0016666666666666668,116,3,0,2,3
11820,850000,puchong,selangor,4.0,freehold,fully furnished,1986.0,"['Kitchen Cabinet', 'Air Conditioner', 'Bbq', 'Parking', 'Playground', '24-Hour Security']",3.0,2.0,2.5-sty terrace/link house,428.0,212500.0,0.002014098690835851,197,13,0,0,3
11821,2350000,subang jaya,selangor,6.0,freehold,unfurnished,5000.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Bath Tub', 'Garden', 'Garage', '24-Hour Security']",7.0,4.0,2.5-sty terrace/link house,470.0,391666.6666666667,0.0012,249,13,0,2,3
11822,1420000,jalan ipoh,kuala lumpur,6.0,freehold,unfurnished,2000.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Parking']",3.0,4.0,2.5-sty terrace/link house,710.0,236666.66666666666,0.003,93,3,0,2,3
11823,3000000,tanjung tokong,penang,5.0,freehold,unfurnished,3400.0,[],5.0,2.0,2.5-sty terrace/link house,882.35,600000.0,0.0014705882352941176,277,7,0,2,3
11824,650000,kajang,selangor,5.0,leasehold,unfurnished,2740.0,['Parking'],4.0,2.0,2.5-sty terrace/link house,237.23,130000.0,0.0018248175182481751,105,13,1,2,3
11825,2500000,seputeh,kuala lumpur,5.0,leasehold,fully furnished,4800.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Garden', 'Jogging Track']",5.0,2.0,2.5-sty terrace/link house,520.83,500000.0,0.0010416666666666667,225,3,1,0,3
11827,3200000,mont kiara,kuala lumpur,7.0,freehold,partly furnished,3780.0,"['Playground', 'Swimming Pool', '24-Hour Security', 'Clubhouse']",6.0,2.0,2.5-sty terrace/link house,846.56,457142.85714285716,0.001851851851851852,166,3,0,1,3
11828,1400000,taman desa,kuala lumpur,4.0,freehold,unfurnished,2500.0,[],3.0,2.0,2.5-sty terrace/link house,560.0,350000.0,0.0016,266,3,0,2,3
11830,1200000,subang jaya,selangor,5.0,leasehold,partly furnished,3300.0,"['Air Conditioner', 'Kitchen Cabinet']",4.0,2.0,2.5-sty terrace/link house,363.64,240000.0,0.0015151515151515152,249,13,1,1,3
11831,1050000,cheras,selangor,5.0,freehold,partly furnished,2750.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Parking']",4.0,2.0,2.5-sty terrace/link house,381.82,210000.0,0.0018181818181818182,67,13,0,1,3
11832,398000,johor bahru,johor,4.0,freehold,unfurnished,1720.0,[],3.0,2.0,2.5-sty terrace/link house,231.4,99500.0,0.002325581395348837,103,0,0,2,3
11833,1490000,puchong,selangor,5.0,freehold,unfurnished,3428.0,[],4.0,2.0,2.5-sty terrace/link house,434.66,298000.0,0.0014585764294049008,197,13,0,2,3
11834,668000,skudai,johor,7.0,freehold,partly furnished,1760.0,"['Kitchen Cabinet', 'Air Conditioner']",4.0,2.0,2.5-sty terrace/link house,379.55,95428.57142857143,0.003977272727272727,244,0,0,1,3
11835,607500,puncak alam,selangor,4.0,leasehold,unfurnished,1566.0,[],3.0,2.0,2.5-sty terrace/link house,387.93,151875.0,0.002554278416347382,200,13,1,2,3
11836,1200000,klang,selangor,5.0,freehold,unfurnished,4000.0,[],6.0,2.0,2.5-sty terrace/link house,300.0,240000.0,0.00125,123,13,0,2,3
11837,612000,rawang,selangor,5.0,freehold,unfurnished,1760.0,[],5.0,2.0,2.5-sty terrace/link house,347.73,122400.0,0.002840909090909091,204,13,0,2,3
11838,1500000,puchong,selangor,5.0,freehold,unfurnished,3020.0,"['Kitchen Cabinet', 'Air Conditioner', '24-Hour Security', 'Playground']",4.0,2.0,2.5-sty terrace/link house,496.69,300000.0,0.0016556291390728477,197,13,0,2,3
11839,1500000,puchong,selangor,7.0,leasehold,partly furnished,2500.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Garden', '24-Hour Security', 'Swimming Pool', 'Playground']",6.0,2.0,2.5-sty terrace/link house,600.0,214285.7142857143,0.0028,197,13,1,1,3
11840,2680000,taman desa,kuala lumpur,8.0,freehold,unfurnished,3000.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', '24-Hour Security', 'Playground', 'Parking', 'Jogging Track', 'Business Centre']",6.0,5.0,2.5-sty terrace/link house,893.33,335000.0,0.0026666666666666666,266,3,0,2,3
11841,2350000,sunway spk,kuala lumpur,5.0,freehold,unfurnished,3000.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', '24-Hour Security', 'Playground']",4.0,2.0,2.5-sty terrace/link house,783.33,470000.0,0.0016666666666666668,264,3,0,2,3
11842,2400000,sungai buloh,selangor,5.0,leasehold,partly furnished,3000.0,"['Garage', 'Air Conditioner', 'Bath Tub', 'Garden', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Squash Court', 'Tennis Courts', 'Business Centre', 'Gym', 'Retail Stores', 'Salon', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Jacuzzi', 'Nursery', 'Sauna', 'Wading Pool', 'Cafe', 'Bus Stop', 'Basketball Court']",4.0,4.0,2.5-sty terrace/link house,800.0,480000.0,0.0016666666666666668,252,13,1,1,3
11843,1138000,subang jaya,selangor,4.0,freehold,partly furnished,2000.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Bath Tub', 'Parking', 'Playground', 'Swimming Pool', '24-Hour Security']",3.0,2.0,2.5-sty terrace/link house,569.0,284500.0,0.002,249,13,0,1,3
11844,398000,rawang,selangor,4.0,freehold,unfurnished,1566.0,[],3.0,2.0,2.5-sty terrace/link house,254.15,99500.0,0.002554278416347382,204,13,0,2,3
11845,438000,rawang,selangor,4.0,freehold,partly furnished,1300.0,"['Kitchen Cabinet', 'Garden', 'Parking', 'Jogging Track', 'Playground', 'Retail Stores']",3.0,3.0,2.5-sty terrace/link house,336.92,109500.0,0.003076923076923077,204,13,0,1,3
11846,799000,puchong,selangor,5.0,leasehold,unfurnished,2629.0,"['Kitchen Cabinet', 'Air Conditioner', 'Playground', '24-Hour Security']",4.0,2.0,2.5-sty terrace/link house,303.92,159800.0,0.001901863826550019,197,13,1,2,3
11847,1508000,ampang,selangor,6.0,freehold,partly furnished,3450.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', '24-Hour Security', 'Parking']",5.0,4.0,2.5-sty terrace/link house,437.1,251333.33333333334,0.0017391304347826088,3,13,0,1,3
11848,1600000,subang jaya,selangor,6.0,freehold,unfurnished,3150.0,[],6.0,2.0,2.5-sty terrace/link house,507.94,266666.6666666667,0.0019047619047619048,249,13,0,2,3
11849,870000,puchong,selangor,5.0,freehold,fully furnished,2000.0,"['Kitchen Cabinet', 'Balcony', 'Garage', 'Air Conditioner']",4.0,2.0,2.5-sty terrace/link house,435.0,174000.0,0.0025,197,13,0,0,3
11850,860000,seri kembangan,selangor,5.0,leasehold,partly furnished,2940.0,[],4.0,2.0,2.5-sty terrace/link house,292.52,172000.0,0.0017006802721088435,232,13,1,1,3
11851,520000,sentul,kuala lumpur,3.0,leasehold,partly furnished,600.0,[],2.0,2.0,2.5-sty terrace/link house,866.67,173333.33333333334,0.005,223,3,1,1,3
11852,2200000,sunway spk,kuala lumpur,6.0,freehold,partly furnished,2800.0,"['Kitchen Cabinet', 'Air Conditioner']",4.0,3.0,2.5-sty terrace/link house,785.71,366666.6666666667,0.002142857142857143,264,3,0,1,3
11853,2300000,sunway spk,kuala lumpur,6.0,freehold,partly furnished,2800.0,"['Kitchen Cabinet', 'Air Conditioner', 'Playground', 'Parking', 'Jogging Track']",4.0,3.0,2.5-sty terrace/link house,821.43,383333.3333333333,0.002142857142857143,264,3,0,1,3
11856,598000,selayang,selangor,4.0,leasehold,partly furnished,2592.0,"['Air Conditioner', 'Kitchen Cabinet', 'Bbq', 'Jogging Track', 'Playground', 'Retail Stores']",3.0,2.0,2.5-sty terrace/link house,230.71,149500.0,0.0015432098765432098,218,13,1,1,3
11857,860000,rawang,selangor,5.0,leasehold,unfurnished,1650.0,"['Kitchen Cabinet', 'Air Conditioner', 'Garden', 'Garage', 'Balcony', 'Bath Tub', 'Parking', 'Jogging Track', 'Playground', 'Swimming Pool', '24-Hour Security', 'Clubhouse']",6.0,2.0,2.5-sty terrace/link house,521.21,172000.0,0.0030303030303030303,204,13,1,2,3
11858,780000,klang,selangor,5.0,freehold,partly furnished,2500.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', '24-Hour Security', 'Playground', 'Parking', 'Business Centre', 'Salon', 'Cafe']",3.0,2.0,2.5-sty terrace/link house,312.0,156000.0,0.002,123,13,0,1,3
11859,1600000,jalan ipoh,kuala lumpur,5.0,freehold,unfurnished,2300.0,[],3.0,5.0,2.5-sty terrace/link house,695.65,320000.0,0.002173913043478261,93,3,0,2,3
11860,820000,puchong,selangor,5.0,leasehold,unfurnished,2000.0,[],4.0,2.0,2.5-sty terrace/link house,410.0,164000.0,0.0025,197,13,1,2,3
11861,810000,setia alam,selangor,5.0,freehold,unfurnished,1300.0,[],4.0,2.0,2.5-sty terrace/link house,623.08,162000.0,0.0038461538461538464,235,13,0,2,3
11862,405000,wangsa maju,kuala lumpur,3.0,freehold,unfurnished,850.0,[],2.0,2.0,2.5-sty terrace/link house,476.47,135000.0,0.0035294117647058825,296,3,0,2,3
11863,1300000,setia alam,selangor,5.0,freehold,unfurnished,2500.0,[],4.0,2.0,2.5-sty terrace/link house,520.0,260000.0,0.002,235,13,0,2,3
11864,1200000,ampang,selangor,5.0,freehold,unfurnished,2900.0,[],5.0,2.0,2.5-sty terrace/link house,413.79,240000.0,0.0017241379310344827,3,13,0,2,3
11865,850000,seberang jaya,penang,5.0,freehold,fully furnished,2720.0,['Kitchen Cabinet'],4.0,2.0,2.5-sty terrace/link house,312.5,170000.0,0.001838235294117647,212,7,0,0,3
11866,3000000,subang jaya,selangor,9.0,freehold,partly furnished,5220.0,['Kitchen Cabinet'],8.0,2.0,2.5-sty terrace/link house,574.71,333333.3333333333,0.0017241379310344827,249,13,0,1,3
