,Price,District,State,Bedrooms,Tenure,Furnished Type,Size,Facilities,Bathrooms,Car Slots,House Type,Price per sqft,Price per Bedroom,Room Density
11568,680000,subang jaya,selangor,4.0,freehold,unfurnished,1560.0,[],2.0,2.0,1.5-sty terrace/link house,435.9,170000.0,0.002564102564102564
11569,780000,cheras,kuala lumpur,4.0,freehold,unfurnished,1400.0,"['Kitchen Cabinet', 'Air Conditioner']",2.0,2.0,1.5-sty terrace/link house,557.14,195000.0,0.002857142857142857
11570,708000,johor bahru,johor,4.0,freehold,partly furnished,1540.0,['24-Hour Security'],2.0,2.0,1.5-sty terrace/link house,459.74,177000.0,0.0025974025974025974
11571,550800,klang,selangor,4.0,freehold,unfurnished,3500.0,[],3.0,2.0,1.5-sty terrace/link house,157.37,137700.0,0.001142857142857143
11572,650000,johor bahru,johor,3.0,freehold,unfurnished,1870.0,[],2.0,2.0,1.5-sty terrace/link house,347.59,216666.66666666666,0.0016042780748663102
11573,685000,puchong,selangor,3.0,freehold,unfurnished,1300.0,['24-Hour Security'],2.0,2.0,1.5-sty terrace/link house,526.92,228333.33333333334,0.002307692307692308
11574,498000,johor bahru,johor,3.0,freehold,unfurnished,1200.0,[],2.0,2.0,1.5-sty terrace/link house,415.0,166000.0,0.0025
11575,489000,batu arang,selangor,3.0,leasehold,unfurnished,1655.0,[],2.0,2.0,1.5-sty terrace/link house,295.47,163000.0,0.0018126888217522659
11576,380000,semenyih,selangor,3.0,leasehold,unfurnished,1800.0,[],2.0,2.0,1.5-sty terrace/link house,211.11,126666.66666666667,0.0016666666666666668
11577,788000,ulu kelang,kuala lumpur,4.0,freehold,unfurnished,1800.0,[],2.0,4.0,1.5-sty terrace/link house,437.78,197000.0,0.0022222222222222222
11578,668000,subang jaya,selangor,4.0,freehold,unfurnished,1560.0,"['Kitchen Cabinet', 'Air Conditioner', '24-Hour Security']",2.0,2.0,1.5-sty terrace/link house,428.21,167000.0,0.002564102564102564
11579,690000,subang jaya,selangor,4.0,freehold,unfurnished,1600.0,"['Kitchen Cabinet', 'Air Conditioner', '24-Hour Security']",2.0,2.0,1.5-sty terrace/link house,431.25,172500.0,0.0025
11580,675000,subang jaya,selangor,4.0,freehold,unfurnished,1560.0,[],2.0,2.0,1.5-sty terrace/link house,432.69,168750.0,0.002564102564102564
11581,360000,klang,selangor,6.0,freehold,unfurnished,1600.0,"['Kitchen Cabinet', 'Air Conditioner']",2.0,2.0,1.5-sty terrace/link house,225.0,60000.0,0.00375
11582,715000,keramat,kuala lumpur,4.0,leasehold,unfurnished,1900.0,[],4.0,2.0,1.5-sty terrace/link house,376.32,178750.0,0.002105263157894737
11583,950000,petaling jaya,selangor,4.0,freehold,partly furnished,1650.0,"['Kitchen Cabinet', 'Air Conditioner']",2.0,2.0,1.5-sty terrace/link house,575.76,237500.0,0.0024242424242424242
11584,1500000,petaling jaya,selangor,5.0,freehold,unfurnished,2200.0,"['Kitchen Cabinet', 'Air Conditioner', 'Garden']",3.0,2.0,1.5-sty terrace/link house,681.82,300000.0,0.0022727272727272726
11585,840000,klang,selangor,4.0,freehold,unfurnished,1680.0,"['Kitchen Cabinet', 'Air Conditioner']",3.0,2.0,1.5-sty terrace/link house,500.0,210000.0,0.002380952380952381
11586,638000,gelang patah,johor,4.0,freehold,unfurnished,1680.0,[],2.0,2.0,1.5-sty terrace/link house,379.76,159500.0,0.002380952380952381
11587,385000,semenyih,selangor,3.0,leasehold,unfurnished,2600.0,[],2.0,2.0,1.5-sty terrace/link house,148.08,128333.33333333333,0.001153846153846154
11588,550000,johor bahru,johor,3.0,freehold,unfurnished,1672.0,[],2.0,2.0,1.5-sty terrace/link house,328.95,183333.33333333334,0.0017942583732057417
11589,650000,johor bahru,johor,3.0,freehold,partly furnished,1870.0,[],2.0,2.0,1.5-sty terrace/link house,347.59,216666.66666666666,0.0016042780748663102
11590,538000,skudai,johor,3.0,freehold,unfurnished,1600.0,[],2.0,2.0,1.5-sty terrace/link house,336.25,179333.33333333334,0.001875
11591,900000,subang jaya,selangor,3.0,freehold,unfurnished,1650.0,[],2.0,2.0,1.5-sty terrace/link house,545.45,300000.0,0.0018181818181818182
11592,799000,subang jaya,selangor,3.0,freehold,unfurnished,1650.0,[],2.0,2.0,1.5-sty terrace/link house,484.24,266333.3333333333,0.0018181818181818182
11593,620000,cheras,selangor,5.0,freehold,unfurnished,1540.0,"['Kitchen Cabinet', 'Air Conditioner']",3.0,2.0,1.5-sty terrace/link house,402.6,124000.0,0.003246753246753247
11594,800000,ulu kelang,kuala lumpur,3.0,freehold,unfurnished,1500.0,[],2.0,2.0,1.5-sty terrace/link house,533.33,266666.6666666667,0.002
11595,880000,subang jaya,selangor,3.0,freehold,unfurnished,1800.0,"['Kitchen Cabinet', 'Air Conditioner']",2.0,2.0,1.5-sty terrace/link house,488.89,293333.3333333333,0.0016666666666666668
11596,780000,bandar kinrara,selangor,4.0,freehold,unfurnished,1400.0,"['Parking', 'Jogging Track', 'Playground']",3.0,2.0,1.5-sty terrace/link house,557.14,195000.0,0.002857142857142857
11597,595000,selayang,selangor,4.0,freehold,unfurnished,1600.0,"['Kitchen Cabinet', 'Air Conditioner', 'Parking', 'Playground']",3.0,2.0,1.5-sty terrace/link house,371.88,148750.0,0.0025
11598,595000,kepong,kuala lumpur,4.0,freehold,unfurnished,1500.0,"['Kitchen Cabinet', 'Air Conditioner', 'Parking', 'Playground']",3.0,2.0,1.5-sty terrace/link house,396.67,148750.0,0.0026666666666666666
11599,780000,bandar kinrara,selangor,3.0,freehold,unfurnished,1500.0,"['Kitchen Cabinet', 'Air Conditioner', 'Parking', 'Playground', 'Business Centre', 'Retail Stores']",2.0,2.0,1.5-sty terrace/link house,520.0,260000.0,0.002
11600,595000,selayang,selangor,4.0,freehold,unfurnished,1600.0,"['Kitchen Cabinet', 'Air Conditioner', 'Parking', 'Playground']",3.0,2.0,1.5-sty terrace/link house,371.88,148750.0,0.0025
11601,598000,selayang,selangor,4.0,freehold,unfurnished,1600.0,"['Kitchen Cabinet', 'Air Conditioner', 'Parking', 'Playground']",3.0,2.0,1.5-sty terrace/link house,373.75,149500.0,0.0025
11602,410000,klang,selangor,3.0,freehold,partly furnished,1865.0,[],2.0,2.0,1.5-sty terrace/link house,219.84,136666.66666666666,0.0016085790884718498
11603,770000,bandar kinrara,selangor,4.0,freehold,partly furnished,1400.0,"['Kitchen Cabinet', 'Parking', 'Jogging Track', 'Playground', 'Retail Stores']",3.0,2.0,1.5-sty terrace/link house,550.0,192500.0,0.002857142857142857
11604,699999,klang,selangor,3.0,freehold,unfurnished,2600.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony']",2.0,5.0,1.5-sty terrace/link house,269.23,233333.0,0.001153846153846154
11605,660000,batu caves,selangor,4.0,freehold,unfurnished,1500.0,"['Kitchen Cabinet', 'Air Conditioner', 'Parking', 'Playground']",3.0,2.0,1.5-sty terrace/link house,440.0,165000.0,0.0026666666666666666
11606,800000,ulu kelang,kuala lumpur,3.0,freehold,unfurnished,1500.0,[],2.0,2.0,1.5-sty terrace/link house,533.33,266666.6666666667,0.002
11607,698000,subang jaya,selangor,4.0,freehold,unfurnished,1200.0,[],2.0,2.0,1.5-sty terrace/link house,581.67,174500.0,0.0033333333333333335
11608,830000,kl city centre,kuala lumpur,4.0,leasehold,partly furnished,1800.0,[],2.0,4.0,1.5-sty terrace/link house,461.11,207500.0,0.0022222222222222222
11609,595000,selayang,selangor,4.0,freehold,unfurnished,1600.0,"['Kitchen Cabinet', 'Air Conditioner', 'Parking', 'Playground']",3.0,2.0,1.5-sty terrace/link house,371.88,148750.0,0.0025
11610,660000,setapak,kuala lumpur,4.0,freehold,unfurnished,2000.0,"['Kitchen Cabinet', 'Balcony', 'Garden', 'Parking', 'Jogging Track', 'Business Centre', 'Retail Stores']",2.0,2.0,1.5-sty terrace/link house,330.0,165000.0,0.002
11611,660000,selayang,selangor,4.0,freehold,unfurnished,1500.0,"['Kitchen Cabinet', 'Air Conditioner', 'Parking', 'Playground']",3.0,2.0,1.5-sty terrace/link house,440.0,165000.0,0.0026666666666666666
11612,1080000,jalan klang lama (old klang road),kuala lumpur,3.0,freehold,unfurnished,2000.0,[],2.0,2.0,1.5-sty terrace/link house,540.0,360000.0,0.0015
11613,550000,klang,selangor,3.0,freehold,partly furnished,1500.0,"['Garage', 'Parking', 'Badminton Court']",2.0,4.0,1.5-sty terrace/link house,366.67,183333.33333333334,0.002
11614,630000,ampang,selangor,5.0,leasehold,unfurnished,1875.0,[],2.0,3.0,1.5-sty terrace/link house,336.0,126000.0,0.0026666666666666666
11615,488000,puchong,selangor,6.0,leasehold,unfurnished,1400.0,[],3.0,2.0,1.5-sty terrace/link house,348.57,81333.33333333333,0.004285714285714286
11617,450000,sungai buloh,selangor,4.0,leasehold,unfurnished,1800.0,['Air Conditioner'],2.0,2.0,1.5-sty terrace/link house,250.0,112500.0,0.0022222222222222222
11618,600000,batu caves,selangor,4.0,freehold,unfurnished,1600.0,"['Kitchen Cabinet', 'Air Conditioner', 'Parking', 'Playground']",3.0,2.0,1.5-sty terrace/link house,375.0,150000.0,0.0025
11619,1180000,bandar sri damansara,selangor,5.0,freehold,unfurnished,2500.0,"['Kitchen Cabinet', 'Air Conditioner', 'Parking', 'Jogging Track', 'Playground', 'Retail Stores', '24-Hour Security']",4.0,2.0,2.5-sty terrace/link house,472.0,236000.0,0.002
11620,1450000,bandar utama,selangor,5.0,freehold,unfurnished,2700.0,"['Garden', '24-Hour Security', 'Playground', 'Parking', 'Jogging Track']",4.0,2.0,2.5-sty terrace/link house,537.04,290000.0,0.001851851851851852
11621,1450000,bandar menjalara,kuala lumpur,5.0,leasehold,unfurnished,2200.0,"['Kitchen Cabinet', 'Air Conditioner', 'Playground', '24-Hour Security']",3.0,2.0,2.5-sty terrace/link house,659.09,290000.0,0.0022727272727272726
11622,2450000,subang jaya,selangor,6.0,freehold,unfurnished,4000.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Garage', 'Garden', 'Bath Tub', 'Jogging Track', 'Playground', '24-Hour Security', 'Badminton Court', 'Basketball Court']",6.0,4.0,2.5-sty terrace/link house,612.5,408333.3333333333,0.0015
11623,2000000,subang jaya,selangor,7.0,freehold,unfurnished,4015.0,"['Parking', 'Playground', '24-Hour Security']",6.0,3.0,2.5-sty terrace/link house,498.13,285714.28571428574,0.0017434620174346202
11624,2000000,subang jaya,selangor,7.0,freehold,partly furnished,4015.0,"['Air Conditioner', 'Balcony', 'Bath Tub', 'Kitchen Cabinet', 'Garden', 'Playground', '24-Hour Security']",6.0,3.0,2.5-sty terrace/link house,498.13,285714.28571428574,0.0017434620174346202
11625,950000,petaling jaya,selangor,5.0,leasehold,unfurnished,4375.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Garage', 'Parking', 'Jogging Track', 'Playground', '24-Hour Security']",4.0,3.0,2.5-sty terrace/link house,217.14,190000.0,0.001142857142857143
11626,1560000,putrajaya,putrajaya,6.0,freehold,unfurnished,3660.0,['Kitchen Cabinet'],6.0,4.0,2.5-sty terrace/link house,426.23,260000.0,0.001639344262295082
11627,2300000,sunway spk,kuala lumpur,5.0,freehold,unfurnished,2800.0,[],5.0,2.0,2.5-sty terrace/link house,821.43,460000.0,0.0017857142857142857
11628,2000000,taman tun dr ismail,kuala lumpur,5.0,freehold,unfurnished,2500.0,"['Kitchen Cabinet', 'Air Conditioner']",4.0,2.0,2.5-sty terrace/link house,800.0,400000.0,0.002
11629,2190000,sunway spk,kuala lumpur,6.0,freehold,unfurnished,2800.0,"['Air Conditioner', 'Parking', 'Jogging Track', 'Playground', 'Retail Stores']",5.0,2.0,2.5-sty terrace/link house,782.14,365000.0,0.002142857142857143
11630,880000,seri kembangan,selangor,5.0,leasehold,partly furnished,2400.0,[],4.0,4.0,2.5-sty terrace/link house,366.67,176000.0,0.0020833333333333333
11631,1899000,sungai buloh,selangor,5.0,freehold,partly furnished,4000.0,[],4.0,4.0,2.5-sty terrace/link house,474.75,379800.0,0.00125
11632,1550000,gelugor,penang,5.0,freehold,unfurnished,2300.0,"['Kitchen Cabinet', 'Air Conditioner', '24-Hour Security']",4.0,2.0,2.5-sty terrace/link house,673.91,310000.0,0.002173913043478261
11633,2350000,sunway spk,kuala lumpur,5.0,freehold,unfurnished,3000.0,"['Kitchen Cabinet', 'Air Conditioner', 'Playground', '24-Hour Security']",4.0,2.0,2.5-sty terrace/link house,783.33,470000.0,0.0016666666666666668
11634,1180000,puchong,selangor,4.0,freehold,unfurnished,2587.0,"['Parking', 'Jogging Track', 'Playground', '24-Hour Security']",4.0,2.0,2.5-sty terrace/link house,456.13,295000.0,0.0015461925009663702
11635,2200000,sunway spk,kuala lumpur,6.0,freehold,unfurnished,2800.0,"['Kitchen Cabinet', 'Air Conditioner', 'Playground', '24-Hour Security', 'Basketball Court']",5.0,2.0,2.5-sty terrace/link house,785.71,366666.6666666667,0.002142857142857143
11636,1070000,kepong,kuala lumpur,4.0,freehold,unfurnished,1650.0,[],3.0,2.0,2.5-sty terrace/link house,648.48,267500.0,0.0024242424242424242
11637,2960000,petaling jaya,selangor,5.0,leasehold,unfurnished,3556.0,[],4.0,2.0,2.5-sty terrace/link house,832.4,592000.0,0.00140607424071991
11638,1850000,puchong,selangor,5.0,freehold,fully furnished,2780.0,"['Air Conditioner', 'Kitchen Cabinet', 'Garden', 'Parking', '24-Hour Security']",4.0,2.0,2.5-sty terrace/link house,665.47,370000.0,0.0017985611510791368
11639,1800000,subang jaya,selangor,8.0,leasehold,unfurnished,3800.0,"['Kitchen Cabinet', 'Air Conditioner', 'Bath Tub']",5.0,2.0,2.5-sty terrace/link house,473.68,225000.0,0.002105263157894737
11640,1200000,bandar sri damansara,selangor,4.0,freehold,partly furnished,2250.0,"['Kitchen Cabinet', 'Air Conditioner']",4.0,2.0,2.5-sty terrace/link house,533.33,300000.0,0.0017777777777777779
11641,518000,balakong,selangor,5.0,leasehold,unfurnished,4000.0,"['Balcony', 'Playground', 'Parking', 'Jogging Track']",3.0,3.0,2.5-sty terrace/link house,129.5,103600.0,0.00125
11642,2290000,sungai buloh,selangor,5.0,freehold,partly furnished,3600.0,"['Parking', 'Jogging Track', 'Playground', 'Tennis Courts', 'Business Centre', 'Gym', 'Retail Stores', 'Salon', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Jacuzzi', 'Wading Pool', 'Cafe', 'Bus Stop', 'Basketball Court']",5.0,3.0,2.5-sty terrace/link house,636.11,458000.0,0.001388888888888889
11643,1400000,puchong,selangor,6.0,freehold,unfurnished,3050.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Garage', 'Garden', 'Parking', 'Playground']",4.0,4.0,2.5-sty terrace/link house,459.02,233333.33333333334,0.0019672131147540984
11644,570000,batu caves,selangor,4.0,leasehold,unfurnished,2592.0,[],3.0,2.0,2.5-sty terrace/link house,219.91,142500.0,0.0015432098765432098
11645,1650000,bandar utama,selangor,5.0,freehold,unfurnished,3000.0,"['Bbq', 'Parking', 'Jogging Track', 'Playground']",4.0,3.0,2.5-sty terrace/link house,550.0,330000.0,0.0016666666666666668
11646,1850000,bandar utama,selangor,5.0,freehold,unfurnished,3300.0,"['Kitchen Cabinet', 'Air Conditioner']",4.0,3.0,2.5-sty terrace/link house,560.61,370000.0,0.0015151515151515152
11647,2280000,sungai buloh,selangor,6.0,freehold,partly furnished,3800.0,"['Air Conditioner', 'Balcony', 'Garden', 'Kitchen Cabinet', 'Garage', 'Bath Tub', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Tennis Courts', 'Business Centre', 'Gym', 'Retail Stores', 'Salon', '24-Hour Security', 'Jacuzzi', 'Nursery', 'Sauna', 'Wading Pool', 'Cafe', 'Bus Stop']",6.0,4.0,2.5-sty terrace/link house,600.0,380000.0,0.0015789473684210526
11648,1050000,cyberjaya,selangor,5.0,freehold,unfurnished,2900.0,"['Air Conditioner', 'Balcony', 'Kitchen Cabinet', 'Garden', 'Parking', 'Jogging Track', 'Playground', 'Gym', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Wading Pool', 'Basketball Court']",4.0,4.0,2.5-sty terrace/link house,362.07,210000.0,0.0017241379310344827
11649,968000,puchong,selangor,5.0,freehold,unfurnished,3200.0,"['Kitchen Cabinet', 'Balcony', 'Bath Tub', 'Air Conditioner', 'Parking', 'Jogging Track', 'Playground', '24-Hour Security', 'Nursery']",5.0,2.0,2.5-sty terrace/link house,302.5,193600.0,0.0015625
11650,1450000,kepong,kuala lumpur,6.0,leasehold,fully furnished,3300.0,[],4.0,2.0,2.5-sty terrace/link house,439.39,241666.66666666666,0.0018181818181818182
11651,1600000,puchong,selangor,7.0,freehold,fully furnished,3850.0,"['Kitchen Cabinet', 'Air Conditioner']",4.0,2.0,2.5-sty terrace/link house,415.58,228571.42857142858,0.0018181818181818182
11652,660000,segambut,kuala lumpur,3.0,freehold,partly furnished,1200.0,"['Kitchen Cabinet', 'Air Conditioner']",3.0,2.0,2.5-sty terrace/link house,550.0,220000.0,0.0025
11653,660000,segambut,kuala lumpur,3.0,freehold,partly furnished,1200.0,"['Kitchen Cabinet', 'Air Conditioner']",3.0,2.0,2.5-sty terrace/link house,550.0,220000.0,0.0025
11654,2150000,bangsar,kuala lumpur,5.0,freehold,unfurnished,2800.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Garden', 'Garage', 'Playground', 'Parking']",3.0,4.0,2.5-sty terrace/link house,767.86,430000.0,0.0017857142857142857
11655,1190000,bandar kinrara,selangor,5.0,leasehold,unfurnished,3000.0,"['Kitchen Cabinet', 'Air Conditioner']",4.0,2.0,2.5-sty terrace/link house,396.67,238000.0,0.0016666666666666668
11656,1850000,bandar utama,selangor,5.0,freehold,unfurnished,3000.0,"['Air Conditioner', 'Kitchen Cabinet', 'Parking', 'Jogging Track', 'Playground', '24-Hour Security']",4.0,2.0,2.5-sty terrace/link house,616.67,370000.0,0.0016666666666666668
11657,680000,puchong,selangor,4.0,leasehold,partly furnished,2090.0,[],4.0,2.0,2.5-sty terrace/link house,325.36,170000.0,0.0019138755980861245
11658,1700000,sungai buloh,selangor,5.0,freehold,unfurnished,3200.0,"['Air Conditioner', 'Bath Tub', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Tennis Courts', 'Business Centre', 'Gym', 'Retail Stores', 'Salon', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Jacuzzi', 'Nursery', 'Sauna', 'Wading Pool', 'Cafe', 'Basketball Court']",5.0,3.0,2.5-sty terrace/link house,531.25,340000.0,0.0015625
11659,1880000,ulu kelang,kuala lumpur,6.0,freehold,unfurnished,5000.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Bath Tub', 'Garage', 'Garden', 'Bbq', 'Parking', 'Jogging Track', 'Playground', '24-Hour Security']",6.0,2.0,2.5-sty terrace/link house,376.0,313333.3333333333,0.0012
11660,2360000,sunway spk,kuala lumpur,6.0,freehold,unfurnished,2800.0,"['Kitchen Cabinet', 'Air Conditioner']",4.0,2.0,2.5-sty terrace/link house,842.86,393333.3333333333,0.002142857142857143
11661,860000,shah alam,selangor,6.0,leasehold,unfurnished,3311.0,['Kitchen Cabinet'],5.0,2.0,2.5-sty terrace/link house,259.74,143333.33333333334,0.001812141347025068
11662,1900000,bandar utama,selangor,5.0,freehold,unfurnished,3000.0,"['Bbq', 'Jogging Track', 'Playground', 'Tennis Courts', 'Retail Stores', '24-Hour Security', 'Nursery']",5.0,4.0,2.5-sty terrace/link house,633.33,380000.0,0.0016666666666666668
11663,1190000,cheras,selangor,5.0,freehold,partly furnished,2800.0,"['Kitchen Cabinet', 'Balcony', 'Garden', 'Air Conditioner', 'Garage']",4.0,2.0,2.5-sty terrace/link house,425.0,238000.0,0.0017857142857142857
11664,985000,tebrau,johor,5.0,freehold,partly furnished,3111.0,[],3.0,2.0,2.5-sty terrace/link house,316.62,197000.0,0.0016072002571520412
11665,1550000,subang jaya,selangor,6.0,freehold,unfurnished,3350.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Bath Tub', 'Garden']",6.0,2.0,2.5-sty terrace/link house,462.69,258333.33333333334,0.001791044776119403
11667,1700000,taman tun dr ismail,kuala lumpur,6.0,freehold,unfurnished,2800.0,['Kitchen Cabinet'],5.0,2.0,2.5-sty terrace/link house,607.14,283333.3333333333,0.002142857142857143
11668,1600000,kepong,kuala lumpur,5.0,leasehold,unfurnished,3300.0,[],6.0,2.0,2.5-sty terrace/link house,484.85,320000.0,0.0015151515151515152
11669,1350000,seri kembangan,selangor,4.0,freehold,partly furnished,2894.0,"['Kitchen Cabinet', 'Air Conditioner', 'Parking']",4.0,2.0,2.5-sty terrace/link house,466.48,337500.0,0.00138217000691085
11670,2200000,sunway spk,kuala lumpur,5.0,freehold,unfurnished,2800.0,"['Air Conditioner', 'Kitchen Cabinet', 'Playground', '24-Hour Security']",4.0,2.0,2.5-sty terrace/link house,785.71,440000.0,0.0017857142857142857
11671,1899999,sungai buloh,selangor,5.0,freehold,partly furnished,3000.0,[],4.0,4.0,2.5-sty terrace/link house,633.33,379999.8,0.0016666666666666668
11672,1388000,seri kembangan,selangor,5.0,leasehold,unfurnished,2574.0,"['Parking', 'Jogging Track', 'Playground']",5.0,2.0,2.5-sty terrace/link house,539.24,277600.0,0.0019425019425019425
11673,900000,cheras,selangor,5.0,freehold,unfurnished,2500.0,[],4.0,2.0,2.5-sty terrace/link house,360.0,180000.0,0.002
